customer_id,plan,monthly_fee,total_amount,trans_count,recency_days,recency_days_tx,logins_7d,logins_30d,logins_90d,tickets,avg_resolution,tenure_days,churn
1567,basic,10.0,300.0,30,92,32,0,1,4,0,0.0,903,0
1568,standard,20.0,480.0,24,48,54,1,2,5,0,0.0,750,0
1569,standard,20.0,80.0,4,47,105,0,0,5,0,0.0,195,0
1570,basic,10.0,100.0,10,26,30,0,4,8,0,0.0,308,0
1571,basic,10.0,200.0,20,101,30,0,1,4,1,0.0,608,0
1572,standard,20.0,420.0,21,17,59,0,3,9,0,0.0,668,0
1573,standard,20.0,300.0,15,100,23,0,3,9,0,0.0,452,0
1574,premium,40.0,720.0,18,14,56,0,3,7,0,0.0,575,1
1575,basic,10.0,40.0,4,2,89,0,0,3,0,0.0,186,0
1576,basic,10.0,10.0,1,6,92,0,1,4,0,0.0,98,0
1577,standard,20.0,440.0,22,156,56,0,1,4,1,8.0,688,1
1578,premium,40.0,800.0,20,152,86,0,2,10,0,0.0,660,0
1579,standard,20.0,200.0,10,166,92,1,2,6,0,0.0,362,1
1580,basic,10.0,320.0,32,36,103,0,1,5,0,0.0,1038,0
1581,basic,10.0,50.0,5,82,63,0,3,7,0,0.0,189,1
1582,basic,10.0,10.0,1,52,35,0,1,2,0,0.0,42,1
1583,standard,20.0,660.0,33,62,111,0,0,3,0,0.0,1074,0
1584,standard,20.0,600.0,30,198,41,0,0,3,0,0.0,915,0
1585,standard,20.0,680.0,34,189,45,0,0,4,0,0.0,1040,0
1586,standard,20.0,500.0,25,82,55,0,0,4,0,0.0,776,0
1587,basic,10.0,200.0,20,27,54,0,0,5,0,0.0,627,0
1588,premium,40.0,320.0,8,99,48,0,1,2,0,0.0,258,0
1589,basic,10.0,60.0,6,82,85,0,0,4,0,0.0,237,0
1590,basic,10.0,360.0,36,80,41,0,0,1,0,0.0,1095,1
1591,standard,20.0,620.0,31,37,41,0,3,6,0,0.0,941,0
1592,basic,10.0,60.0,6,90,113,0,0,4,0,0.0,265,0
1593,basic,10.0,310.0,31,68,54,0,2,11,0,0.0,961,0
1594,standard,20.0,320.0,16,139,100,0,0,2,0,0.0,557,1
1595,premium,40.0,600.0,15,18,85,0,0,4,0,0.0,508,0
1596,basic,10.0,110.0,11,49,55,0,2,4,0,0.0,362,0
1597,standard,20.0,340.0,17,87,80,0,0,6,0,0.0,568,1
1598,premium,40.0,960.0,24,194,28,0,1,3,0,0.0,727,1
1599,basic,10.0,40.0,4,82,51,1,1,4,1,3.0,150,0
1600,standard,20.0,480.0,24,65,65,0,0,5,0,0.0,763,0
1601,premium,40.0,80.0,2,65,69,0,1,3,0,0.0,102,0
1602,standard,20.0,20.0,1,28,49,0,0,2,0,0.0,50,0
1603,basic,10.0,270.0,27,21,33,0,3,11,0,0.0,814,0
1604,basic,10.0,30.0,3,69,55,0,0,7,0,0.0,116,0
1605,standard,20.0,660.0,33,156,33,0,4,7,0,0.0,996,0
1606,basic,10.0,130.0,13,106,32,0,3,5,0,0.0,396,1
1607,premium,40.0,160.0,4,182,44,0,1,12,0,0.0,139,0
1608,basic,10.0,230.0,23,171,51,0,0,5,0,0.0,714,1
1609,standard,20.0,400.0,20,115,46,0,0,3,0,0.0,625,1
1610,basic,10.0,300.0,30,92,109,0,0,5,0,0.0,986,0
1611,standard,20.0,20.0,1,13,81,0,0,4,0,0.0,81,0
1612,basic,10.0,340.0,34,176,30,0,1,3,0,0.0,1023,0
1613,basic,10.0,10.0,1,193,10,2,2,2,0,0.0,19,0
1614,standard,20.0,480.0,24,46,102,0,0,8,0,0.0,796,0
1615,standard,20.0,300.0,15,108,60,0,3,7,1,1.0,489,1
1616,standard,20.0,180.0,9,188,51,0,1,5,0,0.0,291,0
1617,basic,10.0,160.0,16,193,80,0,1,6,0,0.0,532,1
1618,basic,10.0,270.0,27,73,24,0,2,8,0,0.0,813,0
1619,standard,20.0,40.0,2,160,48,0,1,4,0,0.0,87,0
1620,standard,20.0,500.0,25,79,93,0,2,4,0,0.0,813,0
1621,basic,10.0,170.0,17,8,86,0,0,6,1,2.0,573,0
1622,standard,20.0,320.0,16,134,65,0,1,6,0,0.0,518,1
1623,standard,20.0,540.0,27,160,73,0,0,4,1,2.0,856,1
1624,basic,10.0,70.0,7,185,65,0,2,6,1,6.0,253,1
1625,standard,20.0,100.0,5,112,39,0,2,4,0,0.0,163,1
1626,basic,10.0,10.0,1,170,19,1,2,2,0,0.0,21,1
1627,premium,40.0,240.0,6,136,33,0,2,4,1,9.0,188,0
1628,standard,20.0,20.0,1,104,42,0,1,2,0,0.0,44,0
1629,standard,20.0,240.0,12,159,59,0,1,5,0,0.0,391,1
1630,premium,40.0,520.0,13,17,105,0,0,4,0,0.0,471,0
1631,basic,10.0,50.0,5,113,43,0,0,6,0,0.0,168,0
1632,standard,20.0,240.0,12,149,55,0,1,8,0,0.0,388,1
1633,basic,10.0,40.0,4,78,79,0,0,4,1,6.0,177,0
1634,standard,20.0,440.0,22,175,94,0,1,5,0,0.0,730,1
1635,premium,40.0,1160.0,29,193,93,0,2,5,0,0.0,933,1
1636,basic,10.0,290.0,29,82,87,1,2,5,0,0.0,932,1
1637,basic,10.0,10.0,1,48,27,1,3,3,0,0.0,33,0
1638,basic,10.0,120.0,12,14,76,0,1,6,0,0.0,407,0
1639,standard,20.0,20.0,1,191,50,0,0,2,1,3.0,56,1
1640,basic,10.0,300.0,30,136,54,0,0,5,0,0.0,927,1
1641,standard,20.0,240.0,12,74,63,1,1,2,0,0.0,393,0
1642,basic,10.0,40.0,4,55,28,2,3,4,0,0.0,121,0
1643,premium,40.0,40.0,1,97,9,2,2,2,0,0.0,17,0
1644,basic,10.0,290.0,29,6,90,1,3,5,0,0.0,934,1
1645,basic,10.0,300.0,30,55,74,0,0,9,0,0.0,947,0
1646,basic,10.0,100.0,10,145,91,0,2,6,0,0.0,364,0
1647,basic,10.0,210.0,21,46,49,0,0,7,0,0.0,658,0
1648,standard,20.0,680.0,34,121,43,0,1,3,0,0.0,1036,1
1649,basic,10.0,40.0,4,32,74,0,1,4,0,0.0,165,0
1650,basic,10.0,100.0,10,89,68,0,0,4,2,4.0,343,0
1651,basic,10.0,210.0,21,172,110,0,0,6,0,0.0,712,1
1652,standard,20.0,580.0,29,118,30,0,3,7,0,0.0,879,0
1653,standard,20.0,280.0,14,71,60,0,3,9,0,0.0,450,0
1654,basic,10.0,100.0,10,42,100,0,1,9,0,0.0,378,0
1655,basic,10.0,250.0,25,11,44,0,0,2,1,3.0,766,0
1656,premium,40.0,160.0,4,140,77,0,0,4,0,0.0,176,0
1657,basic,10.0,10.0,1,192,94,0,0,3,0,0.0,100,1
1658,standard,20.0,700.0,35,69,47,0,2,4,0,0.0,1067,1
1659,standard,20.0,20.0,1,24,87,0,0,2,0,0.0,87,1
1660,standard,20.0,420.0,21,38,111,0,0,3,1,3.0,716,0
1661,basic,10.0,230.0,23,65,106,0,0,6,0,0.0,773,0
1662,standard,20.0,580.0,29,178,108,0,1,8,0,0.0,952,0
1663,standard,20.0,400.0,20,58,108,0,0,5,0,0.0,685,1
1664,basic,10.0,260.0,26,53,48,0,1,8,0,0.0,800,0
1665,standard,20.0,460.0,23,30,68,0,1,6,0,0.0,732,0
1666,standard,20.0,420.0,21,148,108,0,0,2,0,0.0,713,0
1667,basic,10.0,130.0,13,64,80,0,1,7,0,0.0,442,0
1668,standard,20.0,20.0,1,81,28,0,1,1,0,0.0,32,0
1669,basic,10.0,200.0,20,188,103,0,1,4,0,0.0,681,1
1670,standard,20.0,460.0,23,170,29,0,1,8,0,0.0,696,0
1671,basic,10.0,340.0,34,10,31,0,1,5,0,0.0,1024,0
1672,basic,10.0,100.0,10,152,67,0,1,5,2,1.5,339,1
1673,standard,20.0,380.0,19,113,29,2,6,10,0,0.0,573,0
1674,basic,10.0,240.0,24,19,102,0,1,4,0,0.0,799,0
1675,basic,10.0,170.0,17,120,37,0,1,3,0,0.0,521,0
1676,basic,10.0,270.0,27,142,39,0,0,2,0,0.0,825,0
1677,standard,20.0,160.0,8,182,69,0,1,7,0,0.0,279,1
1678,standard,20.0,420.0,21,184,57,0,2,4,0,0.0,665,0
1679,premium,40.0,920.0,23,195,40,0,0,5,0,0.0,709,0
1680,basic,10.0,140.0,14,176,23,0,0,4,0,0.0,422,0
1681,basic,10.0,20.0,2,90,59,0,1,8,0,0.0,92,1
1682,basic,10.0,150.0,15,76,23,1,1,6,1,0.0,450,0
1683,premium,40.0,880.0,22,40,95,0,2,10,0,0.0,727,0
1684,basic,10.0,200.0,20,170,79,0,0,7,0,0.0,658,1
1685,standard,20.0,240.0,12,155,91,0,2,3,0,0.0,422,0
1686,basic,10.0,280.0,28,18,79,0,2,8,0,0.0,896,0
1687,basic,10.0,10.0,1,88,103,0,0,5,0,0.0,103,0
1688,standard,20.0,120.0,6,181,33,1,2,6,0,0.0,184,0
1689,standard,20.0,580.0,29,165,29,0,0,2,1,1.0,877,0
1690,basic,10.0,150.0,15,197,63,2,3,10,0,0.0,484,0
1691,basic,10.0,330.0,33,85,63,0,1,5,0,0.0,1027,0
1692,standard,20.0,240.0,12,71,112,0,0,4,0,0.0,445,0
1693,basic,10.0,320.0,32,7,88,0,0,5,0,0.0,1018,0
1694,basic,10.0,70.0,7,141,110,0,0,5,0,0.0,297,0
1695,basic,10.0,340.0,34,16,32,0,2,4,0,0.0,1025,0
1696,basic,10.0,270.0,27,61,78,0,1,7,1,0.0,864,0
1697,standard,20.0,620.0,31,134,24,0,2,5,0,0.0,930,0
1698,standard,20.0,20.0,1,151,51,0,1,1,0,0.0,54,0
1699,basic,10.0,330.0,33,13,46,0,1,4,0,0.0,1007,0
1700,basic,10.0,60.0,6,16,79,0,1,3,0,0.0,229,1
1701,premium,40.0,200.0,5,199,33,0,1,3,0,0.0,161,1
1702,basic,10.0,70.0,7,50,42,0,2,4,0,0.0,224,0
1703,standard,20.0,80.0,4,70,34,0,3,7,0,0.0,125,0
1704,standard,20.0,140.0,7,157,94,0,4,9,0,0.0,277,1
1705,basic,10.0,360.0,36,8,33,0,2,8,0,0.0,1092,0
1706,standard,20.0,540.0,27,115,88,0,3,5,0,0.0,871,0
1707,premium,40.0,560.0,14,68,101,0,0,8,0,0.0,498,1
1708,standard,20.0,240.0,12,3,48,0,0,4,0,0.0,382,0
1709,basic,10.0,120.0,12,53,50,0,1,7,0,0.0,389,0
1710,premium,40.0,1000.0,25,181,105,0,1,5,0,0.0,829,1
1711,basic,10.0,120.0,12,153,39,0,7,11,0,0.0,371,0
1712,basic,10.0,160.0,16,187,66,0,1,8,0,0.0,516,1
1713,standard,20.0,440.0,22,3,85,0,0,3,0,0.0,719,0
1714,standard,20.0,40.0,2,70,81,0,0,0,0,0.0,120,0
1715,basic,10.0,110.0,11,191,46,0,0,7,1,4.0,351,1
1716,basic,10.0,150.0,15,37,91,0,3,8,0,0.0,511,0
1717,premium,40.0,1280.0,32,195,76,0,0,5,0,0.0,1010,0
1718,standard,20.0,660.0,33,166,57,0,3,6,0,0.0,1023,0
1719,standard,20.0,100.0,5,152,50,0,1,5,0,0.0,175,1
1720,standard,20.0,180.0,9,33,31,0,2,5,0,0.0,280,0
1721,basic,10.0,10.0,1,158,76,0,0,2,0,0.0,82,0
1722,standard,20.0,20.0,1,116,25,1,3,3,0,0.0,28,0
1723,basic,10.0,10.0,1,89,27,0,1,1,0,0.0,35,0
1724,basic,10.0,80.0,8,168,25,1,1,4,0,0.0,240,1
1725,basic,10.0,110.0,11,6,72,0,1,5,0,0.0,376,0
1726,standard,20.0,220.0,11,21,61,0,5,12,0,0.0,368,0
1727,premium,40.0,600.0,15,4,60,0,0,6,0,0.0,487,0
1728,premium,40.0,1280.0,32,171,82,0,0,9,1,9.0,1013,1
1729,basic,10.0,270.0,27,27,54,0,1,10,0,0.0,842,0
1730,basic,10.0,250.0,25,61,58,0,4,5,0,0.0,783,0
1731,basic,10.0,50.0,5,79,67,0,1,5,0,0.0,189,1
1732,basic,10.0,340.0,34,162,44,0,0,3,0,0.0,1041,0
1733,basic,10.0,170.0,17,74,96,0,0,2,0,0.0,580,0
1734,premium,40.0,760.0,19,45,106,0,3,9,0,0.0,648,0
1735,basic,10.0,130.0,13,117,98,0,2,9,0,0.0,463,0
1736,basic,10.0,110.0,11,89,97,0,4,9,0,0.0,398,0
1737,basic,10.0,260.0,26,96,71,0,1,4,0,0.0,826,0
1738,basic,10.0,60.0,6,117,45,0,2,5,0,0.0,197,0
1739,basic,10.0,160.0,16,60,62,0,1,6,1,8.0,516,0
1740,premium,40.0,840.0,21,132,77,0,1,7,0,0.0,680,0
1741,basic,10.0,170.0,17,167,33,0,2,7,1,9.0,520,0
1742,basic,10.0,200.0,20,105,112,0,0,2,0,0.0,688,0
1743,standard,20.0,120.0,6,173,94,0,1,8,0,0.0,244,1
1744,premium,40.0,1160.0,29,123,33,0,2,7,0,0.0,881,0
1745,basic,10.0,350.0,35,94,24,0,1,3,0,0.0,1051,0
1746,basic,10.0,320.0,32,51,106,0,0,3,0,0.0,1040,0
1747,standard,20.0,540.0,27,184,81,0,0,1,0,0.0,868,0
1748,standard,20.0,200.0,10,45,61,0,2,10,0,0.0,339,0
1749,premium,40.0,920.0,23,22,91,0,2,7,0,0.0,756,1
1750,standard,20.0,360.0,18,182,106,0,2,3,1,8.0,617,0
1751,standard,20.0,380.0,19,48,54,0,2,6,0,0.0,601,0
1752,basic,10.0,140.0,14,9,72,0,0,3,0,0.0,464,0
1753,basic,10.0,110.0,11,183,58,0,0,4,0,0.0,358,0
1754,basic,10.0,100.0,10,198,49,0,0,2,0,0.0,328,0
1755,basic,10.0,110.0,11,167,82,0,0,5,0,0.0,386,0
1756,basic,10.0,200.0,20,152,78,0,0,7,0,0.0,657,1
1757,basic,10.0,170.0,17,135,102,0,1,6,0,0.0,588,1
1758,premium,40.0,200.0,5,139,42,0,1,5,0,0.0,165,1
1759,basic,10.0,140.0,14,188,89,0,2,7,0,0.0,487,0
1760,premium,40.0,720.0,18,79,58,0,0,5,0,0.0,569,0
1761,premium,40.0,1400.0,35,181,51,0,1,8,0,0.0,1077,0
1762,standard,20.0,320.0,16,107,55,0,1,7,0,0.0,505,0
1763,standard,20.0,40.0,2,101,69,0,0,5,0,0.0,103,0
1764,standard,20.0,80.0,4,65,108,0,0,5,0,0.0,202,0
1765,standard,20.0,280.0,14,134,59,1,1,2,0,0.0,450,0
1766,basic,10.0,240.0,24,184,71,0,1,2,1,7.0,768,1
1767,basic,10.0,320.0,32,82,95,0,2,4,0,0.0,1032,0
1768,basic,10.0,70.0,7,10,110,0,0,1,0,0.0,294,1
1769,premium,40.0,80.0,2,24,92,0,3,14,0,0.0,127,0
1770,basic,10.0,250.0,25,194,76,0,0,6,0,0.0,798,1
1771,basic,10.0,30.0,3,77,90,0,3,8,0,0.0,154,1
1772,standard,20.0,160.0,8,172,52,0,1,6,1,5.0,262,0
1773,standard,20.0,660.0,33,38,69,0,0,3,0,0.0,1037,1
1774,basic,10.0,140.0,14,110,25,0,0,4,1,6.0,424,1
1775,basic,10.0,190.0,19,96,73,0,1,7,0,0.0,622,0
1776,basic,10.0,10.0,1,160,42,0,2,3,0,0.0,48,0
1777,premium,40.0,120.0,3,95,106,0,0,3,0,0.0,171,1
1778,basic,10.0,170.0,17,20,92,0,1,8,1,9.0,577,0
1779,basic,10.0,20.0,2,190,45,0,0,2,0,0.0,84,0
1780,standard,20.0,160.0,8,107,87,0,1,6,0,0.0,299,0
1781,basic,10.0,170.0,17,26,80,0,0,6,0,0.0,564,0
1782,basic,10.0,340.0,34,135,34,1,3,5,1,7.0,1025,0
1783,premium,40.0,120.0,3,88,24,0,2,7,0,0.0,91,1
1784,basic,10.0,90.0,9,147,64,0,0,3,0,0.0,312,0
1785,premium,40.0,1120.0,28,118,52,0,0,3,0,0.0,868,0
1786,standard,20.0,280.0,14,146,105,0,0,6,0,0.0,503,1
1787,premium,40.0,1040.0,26,58,55,0,1,8,0,0.0,810,0
1788,standard,20.0,520.0,26,131,93,0,0,5,0,0.0,843,0
1789,basic,10.0,340.0,34,12,27,0,0,4,0,0.0,1021,0
1790,premium,40.0,200.0,5,54,98,0,1,4,0,0.0,218,0
1791,basic,10.0,270.0,27,116,104,0,1,5,0,0.0,890,0
1792,basic,10.0,280.0,28,40,62,0,0,6,0,0.0,880,0
1793,basic,10.0,60.0,6,145,79,0,0,3,0,0.0,238,1
1794,basic,10.0,180.0,18,121,29,0,3,6,0,0.0,543,1
1795,basic,10.0,310.0,31,69,62,0,2,6,0,0.0,964,0
1796,standard,20.0,260.0,13,8,27,1,1,6,0,0.0,390,0
1797,premium,40.0,680.0,17,159,33,0,1,8,0,0.0,518,1
1798,basic,10.0,310.0,31,4,96,0,1,6,0,0.0,998,0
1799,basic,10.0,60.0,6,2,69,0,2,7,0,0.0,222,0
1800,basic,10.0,130.0,13,28,113,0,0,6,0,0.0,475,0
1801,standard,20.0,100.0,5,126,41,0,2,7,0,0.0,168,0
1802,basic,10.0,310.0,31,33,61,0,0,6,0,0.0,970,1
1803,standard,20.0,500.0,25,105,68,0,0,4,0,0.0,792,1
1804,standard,20.0,60.0,3,62,31,0,2,4,0,0.0,97,0
1805,standard,20.0,20.0,1,55,6,3,4,4,0,0.0,9,0
1806,basic,10.0,270.0,27,77,67,0,0,6,0,0.0,850,0
1807,basic,10.0,260.0,26,0,118,0,0,1,0,0.0,869,0
1808,basic,10.0,150.0,15,104,43,0,1,4,0,0.0,467,0
1809,basic,10.0,180.0,18,142,93,0,1,1,0,0.0,609,0
1810,standard,20.0,20.0,1,77,62,0,1,3,0,0.0,68,1
1811,premium,40.0,40.0,1,57,28,1,2,2,0,0.0,31,0
1812,basic,10.0,200.0,20,116,29,0,3,9,0,0.0,608,0
1813,basic,10.0,140.0,14,54,38,0,1,4,0,0.0,431,0
1814,basic,10.0,360.0,36,195,24,0,0,5,0,0.0,1083,0
1815,standard,20.0,560.0,28,6,72,0,1,3,0,0.0,889,0
1816,premium,40.0,880.0,22,71,41,0,0,5,1,4.0,678,0
1817,standard,20.0,420.0,21,30,55,0,1,4,0,0.0,659,0
1818,standard,20.0,260.0,13,109,78,0,1,8,0,0.0,445,0
1819,basic,10.0,240.0,24,192,52,2,3,5,0,0.0,750,0
1820,basic,10.0,140.0,14,190,104,0,0,1,1,7.0,503,0
1821,basic,10.0,230.0,23,20,73,0,1,3,1,0.0,735,0
1822,premium,40.0,40.0,1,82,36,0,1,3,0,0.0,41,0
1823,basic,10.0,300.0,30,104,29,0,0,1,0,0.0,907,0
1824,basic,10.0,330.0,33,73,30,0,0,3,0,0.0,992,0
1825,standard,20.0,380.0,19,115,48,0,0,4,0,0.0,597,0
1826,basic,10.0,310.0,31,116,61,0,1,7,0,0.0,970,1
1827,basic,10.0,120.0,12,180,47,0,1,6,0,0.0,385,0
1828,standard,20.0,440.0,22,188,40,0,0,4,0,0.0,679,1
1829,basic,10.0,220.0,22,176,103,0,2,6,0,0.0,735,1
1830,standard,20.0,400.0,20,33,47,0,0,6,0,0.0,618,1
1831,basic,10.0,170.0,17,118,47,0,0,4,0,0.0,533,0
1832,standard,20.0,80.0,4,96,112,0,0,6,0,0.0,202,0
1833,standard,20.0,120.0,6,170,30,0,3,10,0,0.0,182,1
1834,basic,10.0,300.0,30,78,30,0,0,3,0,0.0,905,0
1835,standard,20.0,440.0,22,173,31,0,1,2,0,0.0,670,1
1836,premium,40.0,1360.0,34,103,77,0,0,4,0,0.0,1070,1
1837,basic,10.0,260.0,26,21,116,0,0,0,0,0.0,869,0
1838,standard,20.0,180.0,9,55,82,0,1,5,0,0.0,328,0
1839,premium,40.0,1240.0,31,182,43,0,0,0,0,0.0,951,1
1840,basic,10.0,200.0,20,142,36,0,0,3,0,0.0,607,1
1841,basic,10.0,290.0,29,48,84,1,1,5,0,0.0,930,0
1842,basic,10.0,340.0,34,187,61,0,4,6,1,9.0,1051,1
1843,standard,20.0,380.0,19,4,55,0,4,10,0,0.0,604,0
1844,basic,10.0,20.0,2,194,45,0,0,2,0,0.0,77,0
1845,standard,20.0,600.0,30,195,33,0,0,4,0,0.0,903,0
1846,standard,20.0,640.0,32,36,115,0,1,4,0,0.0,1046,0
1847,standard,20.0,400.0,20,30,102,0,1,3,0,0.0,679,0
1848,standard,20.0,340.0,17,131,87,0,1,3,0,0.0,573,1
1849,standard,20.0,640.0,32,100,103,0,0,2,0,0.0,1034,0
1850,basic,10.0,210.0,21,88,91,0,2,5,0,0.0,700,0
1851,basic,10.0,60.0,6,87,91,0,1,5,1,5.0,246,0
1852,basic,10.0,10.0,1,178,44,0,0,1,0,0.0,50,0
1853,basic,10.0,320.0,32,95,92,0,1,2,0,0.0,1031,0
1854,standard,20.0,420.0,21,4,33,0,1,4,0,0.0,633,0
1855,basic,10.0,260.0,26,177,53,2,2,7,1,7.0,811,0
1856,basic,10.0,260.0,26,74,108,0,0,5,0,0.0,865,0
1857,basic,10.0,130.0,13,78,87,0,2,5,0,0.0,456,1
1858,basic,10.0,40.0,4,176,62,0,0,2,0,0.0,153,1
1859,standard,20.0,360.0,18,57,64,1,2,6,0,0.0,575,0
1860,basic,10.0,160.0,16,71,65,0,0,6,0,0.0,524,0
1861,basic,10.0,270.0,27,92,31,0,0,1,0,0.0,817,0
1862,standard,20.0,560.0,28,71,106,0,1,6,0,0.0,921,0
1863,standard,20.0,540.0,27,16,78,0,1,4,1,0.0,858,0
1864,basic,10.0,300.0,30,163,73,0,1,7,0,0.0,947,0
1865,basic,10.0,10.0,1,75,28,0,2,2,0,0.0,36,1
1866,standard,20.0,240.0,12,107,102,0,3,8,0,0.0,438,0
1867,standard,20.0,600.0,30,42,70,0,1,4,0,0.0,947,0
1868,basic,10.0,340.0,34,98,35,0,1,4,0,0.0,1029,1
1869,basic,10.0,40.0,4,78,56,1,2,5,1,8.0,151,0
1870,premium,40.0,920.0,23,50,55,0,0,4,0,0.0,716,1
1871,standard,20.0,600.0,30,85,87,0,2,4,0,0.0,966,0
1872,standard,20.0,200.0,10,153,70,0,0,3,0,0.0,349,1
1873,basic,10.0,290.0,29,112,83,0,3,6,0,0.0,932,0
1874,basic,10.0,80.0,8,94,98,0,2,6,1,3.0,312,0
1875,standard,20.0,560.0,28,52,42,0,1,4,0,0.0,853,0
1876,basic,10.0,120.0,12,116,43,0,2,10,0,0.0,375,0
1877,premium,40.0,40.0,1,31,5,2,2,2,0,0.0,12,0
1878,standard,20.0,580.0,29,0,100,0,4,9,1,4.0,942,0
1879,basic,10.0,80.0,8,44,32,0,0,1,1,3.0,249,0
1880,standard,20.0,660.0,33,58,105,0,2,6,0,0.0,1074,0
1881,basic,10.0,270.0,27,23,74,0,0,4,0,0.0,857,0
1882,premium,40.0,440.0,11,54,84,0,0,3,0,0.0,386,0
1883,basic,10.0,280.0,28,152,64,0,1,5,0,0.0,879,0
1884,standard,20.0,440.0,22,134,41,0,1,5,0,0.0,680,1
1885,basic,10.0,60.0,6,164,43,0,1,7,0,0.0,197,0
1886,basic,10.0,150.0,15,142,65,0,1,6,0,0.0,492,1
1887,standard,20.0,120.0,6,163,74,0,1,8,0,0.0,224,0
1888,basic,10.0,310.0,31,71,52,0,2,9,0,0.0,956,1
1889,standard,20.0,520.0,26,72,110,0,1,2,0,0.0,861,0
1890,basic,10.0,310.0,31,102,32,0,3,4,0,0.0,941,0
1891,basic,10.0,70.0,7,191,38,0,3,5,0,0.0,221,1
1892,premium,40.0,1200.0,30,144,44,0,1,2,0,0.0,915,1
1893,standard,20.0,60.0,3,100,90,0,0,5,0,0.0,156,0
1894,premium,40.0,360.0,9,31,75,0,1,6,0,0.0,316,0
1895,basic,10.0,220.0,22,96,36,0,1,5,0,0.0,668,0
1896,basic,10.0,290.0,29,104,22,1,1,7,1,4.0,870,0
1897,standard,20.0,80.0,4,29,96,0,0,1,0,0.0,192,0
1898,premium,40.0,1040.0,26,62,105,0,1,8,0,0.0,864,0
1899,standard,20.0,20.0,1,85,95,0,2,5,0,0.0,104,0
1900,standard,20.0,100.0,5,59,76,0,2,10,0,0.0,201,1
1901,standard,20.0,60.0,3,114,41,0,0,6,0,0.0,105,0
1902,standard,20.0,400.0,20,57,112,0,0,5,0,0.0,687,0
1903,standard,20.0,240.0,12,102,28,1,2,5,0,0.0,363,1
1904,basic,10.0,40.0,4,166,111,0,0,2,0,0.0,209,1
1905,basic,10.0,320.0,32,175,107,0,0,8,0,0.0,1042,1
1906,standard,20.0,320.0,16,24,91,0,3,9,0,0.0,546,1
1907,standard,20.0,220.0,11,70,95,1,1,4,0,0.0,395,0
1908,basic,10.0,130.0,13,152,97,0,1,1,0,0.0,464,1
1909,basic,10.0,220.0,22,105,72,0,0,1,0,0.0,703,0
1910,basic,10.0,230.0,23,14,44,0,2,4,0,0.0,704,0
1911,basic,10.0,320.0,32,143,80,0,0,5,0,0.0,1012,0
1912,basic,10.0,170.0,17,121,95,0,1,7,0,0.0,581,0
1913,basic,10.0,10.0,1,1,31,0,1,1,0,0.0,40,0
1914,standard,20.0,380.0,19,133,109,0,0,4,0,0.0,654,0
1915,basic,10.0,210.0,21,159,91,0,0,4,0,0.0,693,1
1916,basic,10.0,150.0,15,41,79,0,1,3,0,0.0,499,0
1917,basic,10.0,10.0,1,36,31,0,3,3,0,0.0,37,0
1918,premium,40.0,80.0,2,100,82,0,0,4,0,0.0,119,0
1919,standard,20.0,480.0,24,115,101,0,0,3,0,0.0,796,1
1920,basic,10.0,130.0,13,154,51,0,0,3,0,0.0,417,1
1921,basic,10.0,270.0,27,16,35,0,0,7,0,0.0,819,0
1922,standard,20.0,300.0,15,177,38,0,4,7,1,1.0,459,1
1923,basic,10.0,250.0,25,115,71,0,1,4,1,4.0,800,1
1924,basic,10.0,130.0,13,106,41,0,0,2,0,0.0,406,0
1925,basic,10.0,130.0,13,50,110,0,0,2,0,0.0,475,0
1926,basic,10.0,350.0,35,16,48,0,0,2,0,0.0,1077,0
1927,basic,10.0,120.0,12,55,36,0,2,6,0,0.0,369,1
1928,standard,20.0,520.0,26,24,93,0,2,4,0,0.0,843,0
1929,standard,20.0,100.0,5,173,80,0,0,4,0,0.0,207,0
1930,standard,20.0,380.0,19,3,102,0,1,8,0,0.0,642,0
1931,basic,10.0,150.0,15,149,103,0,1,5,0,0.0,531,0
1932,basic,10.0,10.0,1,175,23,3,3,3,0,0.0,26,1
1933,basic,10.0,10.0,1,38,41,0,3,4,0,0.0,46,0
1934,basic,10.0,70.0,7,146,95,0,0,2,0,0.0,283,0
1935,basic,10.0,20.0,2,69,48,0,1,3,0,0.0,81,0
1936,standard,20.0,20.0,1,168,95,0,1,2,0,0.0,97,1
1937,basic,10.0,240.0,24,43,55,0,0,6,0,0.0,746,0
1938,premium,40.0,560.0,14,60,95,0,1,4,0,0.0,486,0
1939,basic,10.0,280.0,28,46,102,0,2,3,0,0.0,915,1
1940,premium,40.0,80.0,2,87,107,0,0,3,0,0.0,144,0
1941,standard,20.0,220.0,11,68,40,0,1,5,0,0.0,347,0
1942,basic,10.0,170.0,17,44,104,0,2,6,0,0.0,586,0
1943,standard,20.0,120.0,6,80,27,2,8,12,0,0.0,180,0
1944,basic,10.0,20.0,2,196,67,0,0,7,0,0.0,103,1
1945,standard,20.0,180.0,9,89,62,0,1,4,0,0.0,303,0
1946,standard,20.0,20.0,1,122,6,1,1,1,1,2.0,9,0
1947,standard,20.0,500.0,25,68,102,0,1,8,0,0.0,830,0
1948,standard,20.0,220.0,11,160,63,0,3,5,1,1.0,367,1
1949,premium,40.0,600.0,15,123,85,0,1,3,1,8.0,513,0
1950,standard,20.0,340.0,17,55,83,0,0,6,0,0.0,569,0
1951,standard,20.0,220.0,11,97,84,0,1,4,0,0.0,393,1
